,id,created_at,username,location,following,followers,retweet_count,search_term,text
6508,1.51E+18,22/03/2022 2:16,CSIRO,Australia,1743,114541,1,marine ecosystems,"Pristine river systems flowing to the Gulf of Carpentaria are the lifeblood for marine ecosystems.

Our new modelling looks at how changes to rivers can affect iconic species like fish, prawns and crabs. 🦀

#WorldWaterDay https://t.co/9A8dfpNJ9j"
6509,1.51E+18,21/03/2022 22:36,FintanDamer,"Meath, Ireland",407,554,2,marine ecosystems,@CByrneGreen @holbrookfields But why oh why oh why aren't we designation MPAs prior to the open season on our marine environments. Industry is determining where these wind farms are going with no determination as to the impacts it will have on specific marine ecosystems. You wouldnt operate without an x-ray?
6510,1.51E+18,21/03/2022 22:18,OfficialWAYC,,500,117,9,marine ecosystems,"Coral reefs are home to more than 25% of marine life yet they occupy less than 1% of the ocean floor. Pollution and climate change are rapidly degrading these dwindling ecosystems. The time to turn this around is now!! 

#ThinkGreen #REFI #WAYC #Stargaze https://t.co/OgpUj6xM8N"
6511,1.51E+18,21/03/2022 21:40,YeshaOza,"Paris, France",1692,227,0,marine ecosystems,"Shocking images from coast of Somalia deeply affected by hazards of plastic pollution.

If you love a day by the ocean, please to preserve our coasts, oceans &amp; marine ecosystems.
Save oceans and say no to plastic! https://t.co/9ocz1qUUGe"
6512,1.51E+18,21/03/2022 19:37,GreenpeaceNZ,New Zealand,7920,36885,0,marine ecosystems,Marine scientists from around the world issued a stark warning about the emerging industry of #DSM that its development “puts the overall health of ocean ecosystems under threat” and could contribute to climate breakdown https://t.co/8YIKWOoyUr
6513,1.51E+18,21/03/2022 19:09,WooChecksFridge,New Zealand,769,117,0,marine ecosystems,"@vcdxnz001 @KiwiEV Here is more detail: ""Climate change has caused substantial damages, and increasingly irreversible losses, in terrestrial, freshwater and coastal and open
ocean marine ecosystems (high confidence)."
6514,1.51E+18,21/03/2022 18:31,RonNuwenhof,"Dorp Bathmen, Deventer",359,2495,0,marine ecosystems,"Impacts of plastic pollution in the oceans on marine species, biodiversity and ecosystems https://t.co/xzeCasByuC https://t.co/rekyEn7Xtz"
6515,1.51E+18,21/03/2022 18:19,ConservationLib,Monrovia,41,68,0,marine ecosystems,Enhancing women's decision making in conservation and sustainable management of marine and coastal ecosystems; formation of a network of women in marine sciences in Liberia; and marine plastic pollution were discussed. 2/5
6516,1.51E+18,21/03/2022 18:15,CamillaSguotti,Hamburg University,728,470,3,marine ecosystems,I am overly excited to share that my #MSCA individual fellowship proposal was accepted!!🎉🥳🥳 I will be working at @UniPadova @DiBio_UniPD on my project RESET which aims at developing ways to estimate resilience to set mgmt goals for marine ecosystems! @MSCActions @ImfHamburg
6517,1.51E+18,21/03/2022 18:09,ConservationLib,Monrovia,41,68,0,marine ecosystems,Enhancing women's decision making in conservation and sustainable of marine and coastal ecosystems; formation of a network of women in marine sciences in Liberia; and marine plastic pollution were discussed. 2/
6518,1.51E+18,21/03/2022 18:02,ConservationLib,Monrovia,41,68,0,marine ecosystems,Enhancing women's decision making in conservation and sustainable of marine and coastal ecosystems; formation of a network of women in marine sciences in Liberia; and marine plastic pollution were discussed. 2/
6519,1.51E+18,21/03/2022 18:01,ISSF,Global,3017,7378,2,marine ecosystems,"ISSF supports tuna Regional Fisheries Management Organizations (RFMOs) in following scientific advice to protect and conserve #tuna stocks, reduce bycatch, and improve the health of #marine ecosystems. https://t.co/BUMcGFNWZr"
6520,1.51E+18,21/03/2022 17:45,kim_davies12,"Saint John, Canada",445,851,28,marine ecosystems,"Faculty Job Alert!  We are seeking an #Ecological #Modeler for an @CRSNG_NSERC Tier I Canada Research Chair to join our team of world class researchers working on coastal and marine ecosystems.
https://t.co/t6uXrlDR9a"
6521,1.51E+18,21/03/2022 17:39,akhilraj_RAJA,"New Delhi,India",167,60,0,marine ecosystems,@globaltimesnews that u can never achieve looking at your non-veg eating habit(eating everything) and very least dependency on self grown agro-based food. You are plundering almost all ocean ecosystems from every nation legally n mostly illegally posing a huge threat to marine life of our planet.
6522,1.51E+18,21/03/2022 17:25,VictoriaLC13,North Tyneside,1811,322,1,marine ecosystems,"Oysters keep our oceans clean and full of life, but their populations are collapsing.
This decline needs to be stopped. Tell the government to protect the UK's marine ecosystems 👉 https://t.co/oqj1l5YqC2 
@GreenpeaceUK @GreenpeaceUK"
6523,1.51E+18,21/03/2022 15:13,sharky_studio,,199,1070,1,marine ecosystems,Sharks play a crucial role in keeping a balanced marine ecosystems. Make a statement on shark conservation by collecting one of Sharky and Friends NFT. #NFT #NFTs #NFTgiveaway #NFTcommunity #NFTart #NFTcollector #Cryptoart #digitalart https://t.co/GXDqBtdorb
6524,1.51E+18,21/03/2022 15:02,POLARCanada,,454,3760,7,marine ecosystems,"Learn how #IndigenousKnowledge holders and scientists are working together on self-determined research in the north. 
Register for the whale population webinar on March 23.  https://t.co/dPH3nsmd8K https://t.co/FGqTADVnrk"
6525,1.51E+18,21/03/2022 14:18,robertgmack,"Scotland, United Kingdom",135,42,1,marine ecosystems,@PlantBasedNews Commercial fishing is abhorrent and cruel beyond words. Beautiful marine life suffering premature death by slow suffocation. And ecosystems destroyed to satisfy our gluttony. Please leave the fish in the sea.
6526,1.51E+18,21/03/2022 13:58,SANBI_ZA,,345,11944,0,marine ecosystems,Noise pollution is one of the key pressures in South Africa’s marine ecosystems. The SoundSeas Fund has been established to support a new project with SANBI and @MandelaUni to conduct research into the impact of ocean noise. Donate here: https://t.co/hmB5TCcO0R
6527,1.51E+18,21/03/2022 12:53,CleanCatchUK,United Kingdom,221,306,2,marine ecosystems,".@micheljkaiser spoke at the recent @fisheriesappg event on MPAs - great to see attention being received by his research on empowering #fishermen to participate in management decision making, to better protect #marine #ecosystems. https://t.co/jkjmg8H8Xf"
6528,1.51E+18,21/03/2022 12:22,slosada,A Coruña,2360,1579,0,marine ecosystems,"Marine scientists from around the world issued a stark warning about the emerging industry of #DSM that its development “puts the overall health of ocean ecosystems under threat” and could contribute to climate breakdown
https://t.co/ym2TNCFHpt"
6529,1.51E+18,21/03/2022 11:01,Expo2020Mv,,101,1403,0,marine ecosystems,"This World Majlis brings together thought leaders, visionaries and changemakers to explore how we can reverse our impact on marine ecosystems.

Watch live from 05:30pm-07:00pm Dubai time/06:30pm-08:00pm Maldives time: https://t.co/4VqUmBqOSC

#expo2020dubai https://t.co/A5JjM9k7Zl"
6530,1.51E+18,21/03/2022 11:01,cornwallsealGRT,SW England,262,1454,2,marine ecosystems,"Great news! 

Last week's South West Marine Ecosystems (SWME) Seal Webinar is now available to watch online!

It can be accessed here: https://t.co/1aALAlxMgX

#Seal #GreySeal #SealPup #Seals https://t.co/hKdawL833G"
6531,1.51E+18,21/03/2022 10:54,fuckeverystyle,,0,17,0,marine ecosystems,Fuck Aquatic Conservation: Marine and Freshwater Ecosystems citation style
6532,1.51E+18,21/03/2022 10:50,BauerHjorth,,811,554,0,marine ecosystems,"«We must accelerate nature, marine-based nature solutions, which can protect ecosystems, coastlines and support biodiversity."" @JohnKerry at @MBIocean #MBI2022 https://t.co/9aAqo6hod8"
6533,1.51E+18,21/03/2022 10:21,BGCWales,"Wales, United Kingdom",2142,2926,3,marine ecosystems,As part of #britishscienceweek @kpc_youth1 had the chance to visit Bristol Aquarium today to learn about our marine ecosystems and how climate change maybe affecting them 🐠🐡🐙 https://t.co/NRMTwgBWk3
6534,1.51E+18,21/03/2022 10:00,PewEurope,Brussels,1073,12788,0,marine ecosystems,"Establishing marine protected areas in the #HighSeas can play a critical role in supporting fisheries and promoting climate resilience. 

https://t.co/KMStoXn3fY https://t.co/iFlJtXp5mv"
6535,1.51E+18,21/03/2022 7:31,MartinODea2,Cadigal,511,106,0,marine ecosystems,@SpeciesOnTheMov @GrettaPecl This is an excellent episode and Gretta does a fantastic job at explaining some pretty critical issues facing our marine ecosystems.
6536,1.51E+18,21/03/2022 7:04,great_thunberg,The Planet,4479,5167,1,marine ecosystems,"Let’s prevent plastics pollution of riverine and marine ecosystems

https://t.co/ZpcnbFU9TI’s-prevent-plastics-pollution-riverine-and-marine-ecosystems"
6537,1.51E+18,21/03/2022 4:52,SciDiplomacyUSA,"Washington, D.C.",689,18540,1,marine ecosystems,"Assistant Secretary Medina also met with wetlands champion and Vice Minister of Water and Coast, Cynthia Barzuna, to discuss how the United States can support Costa Rica’s efforts to conserve their unique freshwater and marine ecosystems. 🌊"
6538,1.51E+18,21/03/2022 4:41,Meldawson6,Boon Wurrung/Bunurong Country ,1305,2664,10,marine ecosystems,"How to extinguish vast &amp; largely unknown ecosystems in a single blow? Try #Deepseamining. If further enhilation of life on Earth is the goal, then shifting ambitions of extractivism to marine environments, is definitely the way to go! #OneOceanOnePlanet https://t.co/w6s9XCRpN7"
6539,1.51E+18,21/03/2022 4:09,moonbeamDrifter,washijgoj,402,97,0,marine ecosystems,"@AJRTGold @snuuyisms @siegmvnd actually it's not marine, ""marine"" excludes freshwater ecosystems"
6540,1.51E+18,21/03/2022 2:53,physiologyfish,Australia,2842,5430,2,marine ecosystems,"Cry for help… #GreatBarrierReef &amp; marine ecosystems worldwide in serious trouble due to our inaction on #climatechange 

@CoralCoE @jcu @ReefChiefSci https://t.co/3qShqT3QmN"
6541,1.51E+18,21/03/2022 0:27,Sydney_Science,Sydney,229,8969,4,marine ecosystems,"🌊 Meet our 2022 #WestpacScholars Research Fellowship winner Dr @ShawnaFoo, chosen for her research which uses innovative analysis techniques to identify factors that could help mitigate the impacts of #ClimateChange on marine #Ecosystems. Read more: https://t.co/dQL4AOFvbD https://t.co/FaRtjsdMcG"
6542,1.51E+18,21/03/2022 0:05,DrEmmaLJohnston,Sydney,6951,23536,12,marine ecosystems,Stunning marine ecosystems protected. Indian Ocean marine parks off Christmas Island and Cocos Islands get the go-ahead. #MarineProtectedArea  https://t.co/uH1P2l8DbN
6543,1.51E+18,20/03/2022 23:48,TinTincognito,"Hamilton, Ontario",1817,840,0,marine ecosystems,@Encrypted010 @Stem2022V @ItsTheAtmospher @25_cycle @BPoppagiorgio @ammocrypta @TheDisproof @CaveBoy4051 @jasmine_nisar @Steamboat_Inst @AndrewDessler @AlexEpstein Ph EWE:  Climate‐driven impacts of exotic species on marine ecosystems. https://t.co/89KI3c4GeQ
6544,1.51E+18,20/03/2022 22:57,TinTincognito,"Hamilton, Ontario",1817,840,0,marine ecosystems,"@Encrypted010 @Stem2022V @ItsTheAtmospher @25_cycle @BPoppagiorgio @ammocrypta @TheDisproof @CaveBoy4051 @jasmine_nisar @Steamboat_Inst @AndrewDessler @AlexEpstein Ph EWE:  The Southern Ocean circling Antarctica is one of Earth’s richest marine ecosystems. Its food webs support an abundance of life, from tiny micro-organisms to seals, penguins and several species of whales. 1/2"
6545,1.51E+18,20/03/2022 21:31,balberlin,Xberg,698,880,0,marine ecosystems,"The desaster ""has wreaked destruction on one of the world’s richest marine ecosystems"": so #MakePollutersPay‼ ""But #Peru has a poor record of holding big business to account for #pollution, [Vidal] says. “Expectations for getting [decent] compensation are very low.” #BlameGame https://t.co/q2dBiVbiip"
6546,1.51E+18,20/03/2022 21:12,EnviroAction,United States,3618,14101,8,marine ecosystems,"""The catastrophe for one of the world’s richest marine ecosystems, and at least 2,000 coastal fishers who depend on it, has raised the question of how environmental crimes should be punished during a time of climate crisis and catastrophic wildlife loss.""

https://t.co/bjbSDHagA8"
6547,1.51E+18,20/03/2022 20:14,TracyOakley819,Punamu'kwati'jk,174,148,0,marine ecosystems,"Knit Coral Suits and Vibrant Marine Creatures Spring From Mulyana's Whimsical Yarn-Based Ecosystems

https://t.co/ubZjI8SBCx"
6548,1.51E+18,20/03/2022 15:51,GrantWGraves,"Santa Monica, CA",2317,1768,0,marine ecosystems,"As oceans warm, marine cold spells are disappearing: Cold spells can harm ecosystems, but they can also provide critical respite in warming oceans -- ScienceDaily https://t.co/RGQ1y7aNAQ"
6549,1.51E+18,20/03/2022 14:56,ShikiWrap,"Vermont, USA",258,51,0,marine ecosystems,We’re also a new member of @1PercentFTP and our ocean conservation collection will benefit @rozaliaproject for cleaner oceans and marine ecosystems.
6550,1.51E+18,20/03/2022 14:36,WorldnewsRt,,2,18,0,marine ecosystems,"The #covid19 pandemic and the consequent increased production of waste such as masks, gloves or food packaging, has worsened the pollution of marine ecosystems with plastic, warned the United Nations Special Envoy for the Oceans. https://t.co/qUjguBep5t"
6551,1.51E+18,20/03/2022 12:10,Oceanwire,The Great Pacific Northwest,32361,83000,2,marine ecosystems,".
OP-ED: Maui has a new plastic ban — but is it enough to protect marine ecosystems? https://t.co/BftxfkP7iQ MT @AwareOceans 

#plasticpollution https://t.co/EXZUjIc4vx"
6552,1.51E+18,20/03/2022 11:59,jolojlife,Bangladesh,484,213,13,marine ecosystems,"Marine cold spells are cold versions of heat waves: periods of exceptionally cold water, able to hurt or help the ecosystems they hit #GlobalWarming #climatechange #marinelife #oceans #environment 
https://t.co/vvZM5FJWog"
6553,1.51E+18,20/03/2022 11:49,CHEMTrust,UK,1454,4313,1,marine ecosystems,Chemical pollution makes wildlife populations and entire ecosystems more vulnerable and less resilient to the stresses of climate change or habitat loss. Read more: https://t.co/Y5w5eOSH80 https://t.co/69ZhkzSC9Y
6554,1.51E+18,20/03/2022 11:00,andbeyondtravel,"Africa, Asia and South America",1109,27760,2,marine ecosystems,"This week's #Podcast | The world of a marine #ranger👉https://t.co/rYnwqsOGct🌊
Learn about marine rangers with Peter Chadwick, their role in protecting ecosystems and the daily challenges they face.
📷Peter Chadwick
#seewhatliesbeyond #andbeyondtravel
@OceansWB @AfricaFound https://t.co/kRO4lLIn5X"
6555,1.51E+18,20/03/2022 11:00,KaustResearch,"Thuwal, Saudi Arabia",144,2702,3,marine ecosystems,Do you envision marine scientists studying things underneath the waves? Well @RSRC_KAUST student @aislinn_dunne &amp; Kasper Johansen @WDRC_KAUST developed a method merging dyes &amp; UAV's to study marine ecosystems from above! Visit: https://t.co/ZXE0BxC4iS @SciReports #KAUSTResearch https://t.co/mq5U6uziWL
6556,1.51E+18,20/03/2022 10:30,IUCN,"Gland, Switzerland",2685,191208,52,marine ecosystems,"The remarkable traits of the #mangrove ecosystem translate into a wide variety of goods and services that we benefit from.

https://t.co/5ae9TLP9oA https://t.co/kTaysvVWiA"
6557,1.51E+18,20/03/2022 9:15,RonNuwenhof,"Dorp Bathmen, Deventer",359,2495,0,marine ecosystems,"Four innovative ways to tackle plastic waste https://t.co/32ZHrpB4Hx and impacts of plastic pollution in the oceans on marine species, biodiversity and ecosystems https://t.co/KGvQdNmkqS https://t.co/OuBmiZljlR"
6558,1.51E+18,20/03/2022 9:07,Capt_Scarlett,"Here, There and Everywhere ",7703,8502,0,marine ecosystems,"Healthy oceans thriving with life keep carbon safely stored out of the atmosphere and by protecting at least 30% of the oceans with a network of ocean sanctuaries, marine ecosystems can build resilience to better withstand rapid #climatechange https://t.co/UKF4gK6IJC https://t.co/v7QBujTHmk"
6559,1.51E+18,20/03/2022 9:00,IFC_EAP,,1430,6016,0,marine ecosystems,Learn how Koranis Tanangsnakool is helping to create awareness about the impact of single-use #plastic on #marine ecosystems in #Thailand while being a role-model for women: https://t.co/3CXpfRIryP #IWD2022 #AccelerateEquality https://t.co/xf4B2vaRS0
6560,1.51E+18,20/03/2022 6:40,WBTanzania,"Dar es Salaam, Tanzania",3490,76924,4,marine ecosystems,"Marine protected areas🌊🐠 are being established by gov globally to conserve fish stocks and support habitat restoration. Just 1% of #Tanzania marine and coastal ecosystems have any degree of protection, compared w nearly 40% of its terrestrial area: https://t.co/8571bH0LQA https://t.co/Sy8cmpV6lK"
6561,1.51E+18,20/03/2022 2:06,luluon_theloose,Digital Nomad,829,908,0,marine ecosystems,"Benefits of tidal marshes
- Filter pollutants from land runoff to maintain water quality in coastal areas
- Habitat essential for healthy fisheries &amp; coastal marine ecosystems
- Absorb some energy from storms &amp; floods protecting coastal communities 
-  Help prevent erosion"
6562,1.51E+18,20/03/2022 0:05,TonyReddin,,183,85,0,marine ecosystems,"@ToryRushton and @JonathanWNV: protect our climate and marine ecosystems. Extend the moratorium on oil and gas activity along Georges Bank! 

#CDNPoli #ClimateCrisis #MarineProtection #ClimateEmergency #NSpoli"
6563,1.51E+18,19/03/2022 20:48,rachel_marine,Canberra,5145,4707,1,marine ecosystems,"As oceans warm, marine cold spells are disappearing: Cold spells can harm ecosystems, but they can also provide critical respite in warming oceans https://t.co/d6JE4hSiJT"
6564,1.51E+18,19/03/2022 18:01,GumboLimboNC,"Boca Raton, FL",278,2096,1,marine ecosystems,"In case you missed it...yesterday morning the City unveiled its latest Art in Public Places.

The sculpture incl pieces of discarded plastic &amp; aims to bring awareness to the impact of plastic on our fragile marine life &amp; ecosystems.

We agree #PlasticFree and #RefusePlastic. https://t.co/AOVpo1Terp"
6565,1.51E+18,19/03/2022 16:37,AquaPoggest,He/him,317,279,0,marine ecosystems,"I still can't understand why Spongebob could adopt with their society because he is a sponge, an artificial substance and it could be harmful for their marine ecosystems

Actually no joking, I really want the answer"
6566,1.51E+18,19/03/2022 14:53,RAWnGreen,"Clementsport, NS",4193,2531,2,marine ecosystems,"@ToryRushton and @JonathanWNV: protect our climate and marine ecosystems. Extend the moratorium on oil and gas activity along Georges Bank! 

#CDNPoli #ClimateCrisis #MarineProtection #ClimateEmergency #NSpoli"
6567,1.51E+18,19/03/2022 14:51,OMorissette,"Québec, Canada",1158,1663,6,marine ecosystems,"Food-web integration of marine-derived nutrient after reintroduction of A. Salmon in Fundy Bay, this is cool stuff. Remind us how migratory species are connecting ecosystems #fishsci #stableisotope  https://t.co/N3duZMZoXV"
6568,1.51E+18,19/03/2022 13:28,KuramathiISLAND,Maldives,3735,6361,0,marine ecosystems,"Planktons may be microscopic in size, but they play a big role in marine ecosystems. Have a closer look at them during our Eco Centre open lab sessions every Tuesday.

#Kuramathi #Maldives #ecosystem #plankton #bioluminescence #indianocean #marinebiology https://t.co/aF8lZT2EsQ"
6569,1.51E+18,19/03/2022 13:24,KirkDouglas79,,831,103,1,marine ecosystems,"Protect our oceans! The Caribbean is full of Big Ocean States or BOSS we need to preserve these marine environments that maintain our delicate tropical ecosystems.

@UNDPBarbados @UNEP_CEP @UNBiodiversity @wto @LicyLaw @uwisrc https://t.co/78XtHKiw8k"
6570,1.51E+18,19/03/2022 9:44,AngelBorjaYerro,Pasaia (Spain),960,2314,0,marine ecosystems,"As #oceans warm, marine cold spells are disappearing: Cold spells can harm #ecosystems, but they can also provide critical respite in #warming oceans #climatechange https://t.co/g4oNRdAXaJ"
6571,1.51E+18,19/03/2022 6:56,heri__kenya,,66,83,0,marine ecosystems,Our team currently being educated about Marine Ecosystems at the Marine Education Center in Diani. https://t.co/P0o2VMb3GD
6572,1.50E+18,19/03/2022 0:50,AutumnMandrake,Here and now,339,952,0,marine ecosystems,"@carly_solstice @DFedirchuk That’s just a sample of Australian collapse.

Globally the Arctic, Antarctic, and high mountain ice + ecosystems will be destroyed, as will many forests and marine ecosystems. Insect/invertebrate biodiversity is taking a profoundly MASSIVE hit.

Ecologically we’re stuffed.

(2/3)"
6573,1.50E+18,19/03/2022 0:00,TGRFound,"California, USA",459,52323,4,marine ecosystems,"After learning about marine science ecosystems through our #TGRLearningLab course, @CarsonSTEAM Academy students brought their new knowledge to life through ecosystem models representing kelp forest, deep sea and coral reef ecosystems. #STEMisLife https://t.co/0KqVTFQ59x"
6574,1.50E+18,18/03/2022 23:20,rsciencejournal,Milky Way Galaxy,2,42,0,marine ecosystems,"1/ Scientists have found the oceans experience just 25% of the number of cold spell days they did in the 1980s, and cold spells are about 15% less intense. Cold spells can harm ecosystems, but https://t.co/AGtkxCvc3A"
6575,1.50E+18,18/03/2022 22:00,TamamtaUAF,"Alaska, USA",44,146,0,marine ecosystems,"Welcome Dr. Donna Hauser to the #Tamamta program!

@HauserDonna is a marine ecologist exploring interdisciplinary &amp; collaborative research partnerships to engage multiple worldviews to understand our rapidly changing Arctic &amp; temperate marine ecosystems.

https://t.co/6X6lqDY9DD"
6576,1.50E+18,18/03/2022 21:06,jftaveira1993,Portugal,436,2163,0,marine ecosystems,".@AsmLuzRivas: ""We can take swift action to prevent the devastation that seabed mining would inflict upon our delicate marine ecosystems and our coastal economies."" https://t.co/MJDfIvW6Xp #UnitedStates"
6577,1.50E+18,18/03/2022 21:03,antonio_paglino,La Isla del encanto,1683,667,0,marine ecosystems,@garysheng @dancing_pina How is this positively impacting marine ecosystems?
6578,1.50E+18,18/03/2022 21:01,POLARCanada,,454,3760,3,marine ecosystems,POLAR is hosting a Knowledge Sharing Webinar session on whales and marine ecosystems on March 23! Register today https://t.co/TYLgrC1QAE
6579,1.50E+18,18/03/2022 20:47,pmagn,"Pacific North West, BC",17970,16336,3,marine ecosystems,"Has @CarbonBrief modeled how the collapse of ecosystems impact Global Warming feedbacks? Like the collapse of the insect population, collapse of marine systems like the #GreatBarrierReef &amp; coastal systems such as mangroves..#Australia👇
https://t.co/oJaUvB3kIN https://t.co/OZnMpCSeEV"
6580,1.50E+18,18/03/2022 19:19,unibcarlson,right here right now,1443,1557,0,marine ecosystems,"@QuinnCollinet Cowan writes that ""temperature changes in coastal and marine ecosystems will influence organism metabolism and alter ecological processes such as productivity and species interactions"" (17).  Using the author's name here allows you to remove it from the parenthetical citation."
6581,1.50E+18,18/03/2022 19:08,Hildertz,,625,218,0,marine ecosystems,"A  humble call to save life below the Water;Reduce marine  pollution,protect and restore ecosystems, reduce ocean acidification, practice sustainable fishing, conserve coastal and marine areas,increase the economic benefits from sustainable use of marine resources.@UNEP https://t.co/e35tczpSeA"
6582,1.50E+18,18/03/2022 19:05,bejetiwallets,,137,11,0,marine ecosystems,"Waste plastic makes up 80% of all marine debris from surface waters to deep-sea sediments.   Bejeti Caspian series: removing polystyrene plastic from landfills and marine ecosystems and reusing it as a chic, modern material for our ecological series wallets. https://t.co/ygIXQmr2LJ"
6583,1.50E+18,18/03/2022 19:01,ClimateMIT,"Cambridge, MA",1245,4289,0,marine ecosystems,"Dr. Carolina Bastidas, an @MITSeaGrant marine biologist, discusses how hurricanes can radically affect marine ecosystems by changing seafloor habitats as well as levels of oxygen, salinity, and pollution in the water. https://t.co/FSPvjpMmV2"
6584,1.50E+18,18/03/2022 18:45,MidoriPaxton,New York,1960,2665,1,marine ecosystems,"#Malaysia has ≈157 river systems, as well as wetlands &amp; marine ecosystems, all stitched together into a protective web of ecosystem services - clean water, erosion control &amp; flood prevention. 

Read how @MyUNDP @theGEF support: https://t.co/Psxq1bHKnq

#WorldWaterDay💦 #SDG6 https://t.co/tmMUU8CORI"
6585,1.50E+18,18/03/2022 18:35,vdelailovu,"Suva, Fiji.",4977,1240,0,marine ecosystems,"Mangroves are the rainforests by the Sea.
Nutrients and carbon from mangrove forests provide essential support to other near shore marine ecosystems such as coral reefs and seagrass areas, and enrich coastal food webs and fishery production.
#6amClub Saturday 19 March
#wellness https://t.co/ESpIUbROtM"
6586,1.50E+18,18/03/2022 18:05,HouseScience,"Washington, DC",1419,25385,1,marine ecosystems,"Former @NOAA Chief Scientist @SylviaEarle has logged over 7,000 hours underwater! Her explorations and research on marine ecosystems inspire us to conserve and protect the ocean. #WomensHistoryMonth https://t.co/ArIxjuyejd"
6587,1.50E+18,18/03/2022 17:56,GreenIsTweet,USA,7560,9666,0,marine ecosystems,"Visible #ocean #plastics just the tip of the iceberg
https://t.co/2uocVyjR4l #sec #un #climate #treaty #ipcc #cop27 #sec #climate #policy #marine #ecosystems"
6588,1.50E+18,18/03/2022 17:45,GRISOgreenland,,25,81,1,marine ecosystems,"GRISO is an international, multidisciplinary network of scientists interested in advancing collective understanding of problems related to #Greenland ice sheet change, and its interaction with the ocean, the atmosphere, the marine ecosystems and local communities. 1/2"
6589,1.50E+18,18/03/2022 16:35,PrincetonCIMES,"Princeton, NJ",294,429,0,marine ecosystems,"The chlorophyll rebound provides a key source of resilience to marine ecosystems in the equatorial Pacific, and new research, led by CIMES Researcher Hyung-Gyu Lim @hglim01, can inform improved ecosystem-based management of living marine resources. https://t.co/93navDPbBP"
6590,1.50E+18,18/03/2022 16:02,coral_org,Oakland,786,10199,3,marine ecosystems,"Start your weekend right 🌊 Invest in cutting-edge research, support local communities, and protect the world's coral reefs. When you give to coral, you are helping to save one of the most valuable marine ecosystems.  https://t.co/oWrmtXblHh"
6591,1.50E+18,18/03/2022 15:45,hakaimagazine,"Victoria, BC, Canada",14739,22069,4,marine ecosystems,"In Nova Scotia, Canada, the Apoqnmatulti’k project brings Indigenous knowledge, Western science and local knowledge holders together to gather information about three important marine species in two ecosystems.
 
By @MoiraDonovan for @mongabay 

https://t.co/VzFPffPMz4"
6592,1.50E+18,18/03/2022 15:03,GBIFDodo,,2,338,0,marine ecosystems,"New publication in Aquatic Conservation: Marine and Freshwater Ecosystems using GBIF-mediated data: Systematics, distribution, biology, and conservation of freshwater mussels (Bivalvia: Unionida) in China #CiteTheDOI: ❌ https://t.co/5a21QbJTNf"
6593,1.50E+18,18/03/2022 15:02,ISSF,Global,3017,7378,1,marine ecosystems,"ISSF supports tuna Regional Fisheries Management Organizations (RFMOs) in following scientific advice to protect and conserve #tuna stocks, reduce bycatch, and improve the health of #marine ecosystems. https://t.co/HHcIEMIafj"
6594,1.50E+18,18/03/2022 15:00,davide_mana,"Asti, Piemonte",2770,1276,0,marine ecosystems,"@jackdaw_writes Welcome in the club. The only reason I took paleontology (specializing in marine ecosystems) instead of oceanography, is because as a kid I could not afford to move to Trieste from Turin."
6595,1.50E+18,18/03/2022 14:05,Nadiah_Pan,,138,85,0,marine ecosystems,"@daaliaa22 @PhDVoice Research, education and conservation of marine/aquatic ecosystems. I do love teaching and mentoring to consider lecturer position but since I'm doing fast track PhD, I think I need more experiences/knowledge outside academia to be a better educator."
6596,1.50E+18,18/03/2022 13:00,GumboCoastal,,5,18,2,marine ecosystems,"In 2022, Friends of Gumbo Limbo has transitioned into Gumbo Limbo Coastal Stewards. 

Our mission is to continue to sponsor #SeaTurtle conservation &amp; advocate for enhancing the @GumboLimboNC. We invite you to follow us as we inspire #stewardship of marine &amp; coastal ecosystems! https://t.co/awg6EHJbAe"
6597,1.50E+18,18/03/2022 9:42,ma_cormier,"London & Oxford, England",1194,290,0,marine ecosystems,"@MayaAlSid look at the sessions e.g. ""Plastics and marine ecosystems""!"
6598,1.50E+18,18/03/2022 9:28,hiavrodrigues,"Lisbon, Brussels",496,144,0,marine ecosystems,"@SamStephenson_ On OW, we need to make sure $ isn't the only criteria. If govs fail to deploy energy at sea in a nature-friendly way, we risk further damaging marine ecosystems and thus exacerbating the climate crisis, despite being intended as a solution to help tackle this issue."
6599,1.50E+18,18/03/2022 9:00,GeographicalMag,"London, England",5723,34242,0,marine ecosystems,"Jacob Dykes investigates the role of restorative aquaculture programmes

'With the right support, the shellfish industry can safeguard marine habitats – a responsibility that conservation bodies, alone, cannot uphold'

https://t.co/o1Xifk51nX https://t.co/5WJHVODudm"
6600,1.50E+18,18/03/2022 8:46,defaultxr,c.c.c.c.chicago,1039,1195,1,marine ecosystems,"you (boring): visualizing &amp; rotating a 3D cube in your mind
me (cool): stimulating entire marine ecosystems in my mind"
6601,1.50E+18,18/03/2022 7:44,_wacinga,Kenya,2373,2125,0,marine ecosystems,"Marine and terrestrial ecosystems are the biggest carbon sinks that exist naturally. These systems regulate climate by absorbing carbon dioxide and also by buffering against harsh climate phenomena...

Have you read my post on #NbS #climatechange ?

https://t.co/usYIkOKh7u https://t.co/OUXimiKbUd"
6602,1.50E+18,18/03/2022 7:09,SomaHempFoods,International,4993,336,0,marine ecosystems,"Diffuse source pollution from agriculture (nutrients, fine sediments and pesticides) pose a risk to Great Barrier Reef and are a major cause of the current poor state of many of the coastal and marine ecosystems.

https://t.co/eeRbpXDmVC https://t.co/BlO4x2bnrF"
